Company,Quarter,X1,X2,X3,X4,X5,OCF_TA,Interest_Coverage,Debt_Assets,Repo_Rate,Leverage_Repo,Stress_Label,shap_X1,shap_X2,shap_X3,shap_X4,shap_X5,shap_OCF_TA,shap_Interest_Coverage,shap_Debt_Assets,shap_Repo_Rate,shap_Leverage_Repo,predicted_probability,predicted_label,risk_category
SBI Life Insurance,2019-06-30,0.2764023823264142,1.087924573399185,0.0890709030305539,3.780357988397728,0.4431538504288123,0.0842541917312674,2.368937843265533,0.3721026328184321,5.0,0.186051316409216,0,-0.124192,-1.913838,-0.364678,-1.261858,-0.118046,-0.225637,-0.901513,-0.860905,0.0,-0.20109,0.003525026,0,Very Safe
SBI Life Insurance,2019-09-30,0.3675164143520312,1.4800259301967709,0.1366991552663689,5.292335531818378,0.512414165503807,0.1099894902616095,4.243088132810747,0.3659221798456567,5.0,0.1829610899228283,0,-0.175909,-1.886214,-0.393586,-1.265436,-0.253331,-0.179418,-0.899357,-0.864168,0.0,-0.206339,0.0030294606,0,Very Safe
SBI Life Insurance,2019-12-31,0.4220733806661605,2.6129319534147,0.154196324305136,4.213557712592152,0.6045672397991444,0.1561960393846352,4.864816861702535,0.3793070197561465,5.0,0.1896535098780732,0,-0.176161,-1.889572,-0.416086,-1.267631,0.415778,-0.179429,-0.96095,-0.828821,0.0,-0.205603,0.005590651,0,Very Safe
SBI Life Insurance,2020-03-31,0.3641305831487358,1.3226243012370242,0.1148396820137701,5.67749443468101,0.4790277410426936,0.1159299696312099,4.027962625134856,0.3207097708408674,5.0,0.1603548854204337,0,-0.155637,-1.920486,-0.374595,-1.242468,-0.353872,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0028778103,0,Very Safe
SBI Life Insurance,2020-06-30,0.4277734655726457,1.3486031694422895,0.111189037077118,7.293035589887592,0.5552601215236147,0.1057097345112672,2.5666167438647194,0.399783528095704,5.0,0.199891764047852,0,-0.184208,-1.922766,-0.401226,-1.277352,-0.03677,-0.148888,-0.957378,-0.869286,0.0,-0.208709,0.0034047926,0,Very Safe
SBI Life Insurance,2020-09-30,0.469452525736965,1.8238318210121185,0.0844333907392797,5.126766328701299,0.4373204905290525,0.076181121209587,3.4534583914271604,0.3177872439874052,5.0,0.1588936219937026,0,-0.149092,-1.882053,-0.367972,-1.263834,-0.401656,-0.243765,-0.87219,-0.848064,0.0,-0.20109,0.0027257213,0,Very Safe
SBI Life Insurance,2020-12-31,0.3885453826079571,1.3317116843353525,0.1481373322835424,4.365780293322827,0.5401851805550509,0.1224459417255356,3.24216982857235,0.4174479999030919,5.0,0.2087239999515459,0,-0.175909,-1.898704,-0.391535,-1.273772,-0.305263,-0.164639,-0.899357,-0.870472,0.0,-0.206339,0.0028472007,0,Very Safe
SBI Life Insurance,2021-03-31,0.3775506215449422,1.5764491389270552,0.1469327924542632,4.606167864447483,0.6180549935122452,0.1484156244082939,3.339915053493056,0.4166418913820524,5.0,0.2083209456910262,0,-0.180369,-1.886304,-0.397492,-1.281184,0.643178,-0.174944,-0.950632,-0.809973,0.0,-0.190991,0.0073820907,0,Very Safe
SBI Life Insurance,2021-06-30,0.3787956243047802,1.2386805398789866,0.0939540369418526,7.4699300839148,0.4073921279851785,0.1012283571062557,4.797790976545584,0.2757154521593757,5.0,0.1378577260796878,0,-0.159423,-1.868371,-0.362296,-1.259177,-0.479452,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.002584197,0,Very Safe
SBI Life Insurance,2021-09-30,0.4205627519073434,2.778113049386376,0.134048081465707,5.69269590671118,0.4983327776084972,0.1263502307062422,3.1488386614619066,0.4432818592246857,5.0,0.2216409296123428,0,-0.175929,-1.906712,-0.387597,-1.242468,-0.352718,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0028255885,0,Very Safe
SBI Life Insurance,2021-12-31,0.3399161612145423,2.940499703610993,0.1650952120636192,5.836565745804155,0.6139439915531474,0.1347323067951968,3.646919453518069,0.4210628928725877,5.0,0.2105314464362938,0,-0.176161,-1.889572,-0.416086,-1.269271,0.497793,-0.166771,-0.959232,-0.826707,0.0,-0.190355,0.0062497766,0,Very Safe
SBI Life Insurance,2022-03-31,0.3027179615340923,1.545361601868562,0.1089364090157502,4.618365831697203,0.4527491558256817,0.0982452455747292,3.643530187140812,0.2768862165671468,5.0,0.1384431082835734,0,-0.150195,-1.917888,-0.363994,-1.241832,-0.350682,-0.22005,-0.866869,-0.862665,0.0,-0.20109,0.0028778103,0,Very Safe
SBI Life Insurance,2022-06-30,0.447392604750392,4.468571367654136,0.1409398747196827,6.902352390165939,0.6499056188426389,0.1390583382800738,4.842566634251743,0.4007007802214616,5.0,0.2003503901107308,0,-0.180369,-1.883359,-0.397492,-1.281184,0.679071,-0.169521,-0.950632,-0.805428,0.0,-0.190991,0.007748458,0,Very Safe
SBI Life Insurance,2022-09-30,0.2616873057845968,1.380635241408373,0.1175316677241666,5.786080772443284,0.6249094357123144,0.1151881760789583,3.1500270742922534,0.4364323438427264,5.0,0.2182161719213632,0,0.007079,-1.902836,-0.398679,-1.286277,0.701043,-0.160073,-0.957905,-0.80389,0.0,-0.190991,0.009330362,0,Very Safe
SBI Life Insurance,2022-12-31,0.345355255142552,3.677395552926813,0.0815742992943276,7.030095746240339,0.4311774818709387,0.0740887577389174,2.9667270914724453,0.2659787375582721,5.0,0.132989368779136,0,-0.159423,-1.873027,-0.362296,-1.263834,-0.527084,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.0024415036,0,Very Safe
Sintex Industries,2014-03-31,0.1840314851329058,0.9161762155762052,0.0123276751157227,0.2256971914096995,0.4686413805831045,0.0104348592139385,0.1874687270155216,0.7793207429830267,5.0,0.3896603714915133,0,-0.181293,-3.09509,0.334157,0.044993,-0.470161,0.175357,-0.279574,0.063324,0.0,-0.020395,0.043055326,0,Very Safe
Sintex Industries,2014-06-30,0.1869832796611081,0.8219019803242558,0.0156694446024105,0.2897042592215592,0.4315851670877475,0.0133965869047752,0.1863265289567339,0.7664641360144693,5.0,0.3832320680072346,0,-0.020286,-2.89599,0.264652,0.092829,-0.624925,0.171907,-0.263085,-0.445158,0.0,-0.108908,0.029268406,0,Very Safe
Sintex Industries,2014-09-30,0.2165983057665326,0.9516634549848207,0.0379611050873281,0.6783653897043408,0.4950341698739753,0.0341700220593163,0.544982879032206,0.8426552114217114,5.0,0.4213276057108557,0,-0.216896,-2.933456,0.19686,0.21241,-0.447446,-0.122011,0.444168,0.470719,0.0,0.059517,0.1182912,0,Very Safe
Sintex Industries,2014-12-31,0.1021046528556753,0.7717491520013454,0.0201830807804918,0.7632546112432701,0.4121308441343493,0.0192004018561391,0.3102788973901687,0.6841981971814532,5.0,0.3420990985907266,0,-0.234277,-2.828906,-0.196114,-0.122561,-0.575852,0.37568,0.231359,-0.045918,0.0,-0.029125,0.043177858,0,Very Safe
Sintex Industries,2015-03-31,0.2896557480549457,1.2463938960634755,0.0221799709471837,0.3337111497190012,0.6241715300982855,0.0231039454793429,0.2517082594477772,0.8249916299490476,5.0,0.4124958149745238,0,-0.426508,-2.809082,-0.217501,0.126244,0.715725,-0.392872,0.016197,0.349386,0.0,0.081794,0.0971595,0,Very Safe
Sintex Industries,2015-06-30,0.2240701019680076,0.8835193614780115,0.0213190007990339,0.6202521390904973,0.4300677581175843,0.0172732803412627,0.2954937736581384,0.736855012968264,5.0,0.368427506484132,0,-0.085027,-3.076588,-0.251186,0.687213,-0.561513,0.349337,0.385384,-0.397942,0.0,-0.100534,0.06160479,0,Very Safe
Sintex Industries,2015-09-30,0.3459690251041027,1.0074990829535109,0.0250083532196783,0.3557349256059001,0.5117462276876215,0.020558178860998,0.3482048692240289,0.7071876853245779,5.0,0.3535938426622889,0,-0.200082,-3.130335,-0.09557,0.414623,-0.363914,-0.345188,0.248794,-0.007485,0.0,-0.011038,0.0405911,0,Very Safe
Sintex Industries,2015-12-31,0.2321070146533436,1.153383678999458,0.028475163273751,0.5033383879014387,0.648052769595787,0.023394623088969,0.4324555058851213,0.6391376687319638,5.0,0.3195688343659819,0,0.016503,-3.075952,0.117365,0.56479,0.798635,-0.375258,0.406559,-0.133774,0.0,0.013192,0.20742527,0,Low Risk
Sintex Industries,2016-03-31,0.1388388337156966,0.8562097813914192,0.034133987853497,0.4202862591749925,0.4940204459450723,0.0333346475369627,0.6064353816158248,0.6556895283867765,5.0,0.3278447641933882,0,-0.320138,-3.045469,0.075129,0.501204,-0.456428,-0.210266,0.081138,-0.040933,0.0,0.047615,0.0456197,0,Very Safe
Sintex Industries,2016-06-30,0.2800686154559597,1.1991869557178565,0.0183203808564589,1.0254661925100648,0.5822805831431904,0.015775881250626,0.3359492596350742,0.603700855704616,5.0,0.301850427852308,0,-0.187765,-2.954462,0.340427,-0.300624,0.537495,0.313581,0.307347,-0.270793,0.0,-0.13501,0.11687314,0,Very Safe
Sintex Industries,2016-09-30,0.1629592260809151,0.9564692786531084,0.0113454275247941,0.5768671499143949,0.5300944101217362,0.0098183272087254,0.1572602463451452,0.7883191817828259,5.0,0.3941595908914129,0,0.267203,-3.164402,0.327211,0.671465,-0.254395,0.193726,-0.319733,0.10619,0.0,0.020059,0.13880497,0,Very Safe
Sintex Industries,2016-12-31,0.1888428922298036,0.7144874059737618,0.0159298829620419,0.3187401573460084,0.4064863780634392,0.0149919958547819,0.2466048137308168,0.7380465272336839,5.0,0.3690232636168419,0,-0.007586,-2.238954,0.359148,0.103532,-0.686648,0.283175,0.013152,-0.421488,0.0,-0.077948,0.087368764,0,Very Safe
Sintex Industries,2017-03-31,0.0992934097763677,1.1949560904782643,0.019375086678383,0.3974576403472705,0.5507118929643358,0.0159221218115585,0.3589837792113607,0.7529044706885408,5.0,0.3764522353442704,0,-0.216508,-3.174436,-0.112967,0.486086,0.055621,0.378562,0.349643,-0.532629,0.0,-0.13167,0.07103666,0,Very Safe
Sintex Industries,2017-06-30,0.241736282904903,1.0024199625128782,0.0432238702047925,0.5687285965446364,0.6405710497327046,0.0465711977630122,0.7413108392515738,0.7091841694486604,5.0,0.3545920847243302,0,0.050696,-3.146956,0.160026,0.597654,0.683966,0.336413,-0.250233,-0.014664,0.0,-0.020022,0.21828385,0,Low Risk
Sintex Industries,2017-09-30,0.2034487133598358,0.6425137795607613,0.0221878312520098,0.7686595198631742,0.4605688412924131,0.0178167870586476,0.3213111144829138,0.6486205576826151,5.0,0.3243102788413075,0,-0.05473,-1.039326,-0.313828,-0.068673,-0.568887,0.384325,0.315919,0.115926,0.0,0.071692,0.3036116,0,Low Risk
Sintex Industries,2017-12-31,0.1707240653482468,0.8935993310781908,0.0251652006046188,0.7169870909919037,0.4572977076412175,0.0211520649688889,0.5636468872660674,0.6146198159039779,5.0,0.3073099079519889,0,-0.228958,-3.092042,-0.08187,-0.063273,-0.486492,-0.377626,0.1547,-0.278688,0.0,-0.024362,0.015501646,0,Very Safe
Sintex Industries,2018-03-31,0.1960811548946886,1.3439458268861555,0.0452326098676209,0.7403192891684744,0.6638125193448208,0.0446763375902773,0.8728149123717951,0.6376636221651584,5.0,0.3188318110825792,0,-0.113711,-2.990188,0.028037,0.06129,0.758555,0.415831,-0.373582,-0.150095,0.0,0.002931,0.11572934,0,Very Safe
Sintex Industries,2018-06-30,0.1082707747445615,0.7605455949682954,0.0289850310984373,0.6594320964336422,0.4287259469045678,0.0296090072357673,0.4550061301595657,0.8116298829693092,5.0,0.4058149414846546,0,-0.202431,-2.522523,0.18665,0.258001,-0.635434,0.313268,0.359912,0.558021,0.0,0.094244,0.22048032,0,Low Risk
Sintex Industries,2018-09-30,0.1656172168729752,0.8571970219777331,0.0085880973774898,0.236669624138195,0.4045007544610497,0.0070758315211334,0.1124322585667856,0.7538163419927433,5.0,0.3769081709963716,0,0.199691,-2.967146,0.248009,0.025019,-0.602774,0.134838,-0.257754,-0.53837,0.0,-0.129937,0.027625576,0,Very Safe
Sintex Industries,2018-12-31,0.0924421953944279,0.8607642620709662,0.0191525894935299,0.6564499431294887,0.528118616134925,0.0206568452819045,0.2459981428887143,0.7934746672417058,5.0,0.3967373336208529,0,-0.044492,-2.92804,-0.051837,0.554092,-0.272866,-0.240312,-0.055313,0.538213,0.0,0.202173,0.12228591,0,Very Safe
Sintex Industries,2019-03-31,0.2718572431557701,0.5074047450969449,0.0098833675779584,0.6072383692535429,0.4005092154433308,0.0083109844656855,0.1629030768055741,0.6084109556359405,5.0,0.3042054778179702,0,-0.111795,-0.042071,0.270335,0.787863,-0.657751,0.301648,-0.14529,-0.171796,0.0,0.027824,0.642537,1,High Risk
Sintex Industries,2019-06-30,0.0561609237733131,0.6783910670134725,0.0230233819022186,0.7297798468147404,0.4226352339129876,0.0195989100979932,0.4114425268973367,0.7465375810407565,5.0,0.3732687905203782,0,-0.11224,-1.438283,-0.242457,-0.083754,-0.685903,0.368239,0.36838,-0.423039,0.0,-0.105719,0.116360836,0,Very Safe
Sintex Industries,2019-09-30,0.0349612212357667,1.5504032077319476,0.0226050504821225,0.6032358043036318,0.6045726999819764,0.0191752220057485,0.3392886742876267,0.8099759886391413,5.0,0.4049879943195706,0,0.159436,-2.950642,-0.111155,0.740733,0.504273,0.401279,0.359608,0.549469,0.0,0.133282,0.5283966,1,Moderate Risk
Sintex Industries,2019-12-31,0.3065031032039176,1.1665893586801463,0.0296607155168446,0.937792222628138,0.5523245888568539,0.0254220915105302,0.4199324396182675,0.6901148467766879,5.0,0.3450574233883439,0,-0.139023,-3.179062,0.15044,-0.064719,-0.021451,-0.380821,0.361475,-0.006784,0.0,-0.048583,0.04737603,0,Very Safe
Sintex Industries,2020-03-31,0.1462580634017755,0.731314351078599,0.0107616386883964,0.2680029247628577,0.4231668690217975,0.0109395402328725,0.1472044019775813,0.7461103660351589,5.0,0.3730551830175794,0,0.109304,-2.63137,0.252638,0.045907,-0.722284,0.155079,-0.266923,-0.523861,0.0,-0.091805,0.034029976,0,Very Safe
Sintex Industries,2020-06-30,0.2170606251140887,3.801347804911804,0.015665799658285,0.3463646370629611,0.4329107385836503,0.0166292568769196,0.1959514125717149,0.7526343568266832,5.0,0.3763171784133416,0,-0.056186,-3.033518,0.256247,0.120261,-0.490736,0.259237,-0.244625,-0.489829,0.0,-0.123328,0.030030416,0,Very Safe
Sintex Industries,2020-09-30,0.1706644779503138,3.2457360681766856,0.0155910076945849,0.649668339469666,0.4656536244448804,0.0134188414257534,0.2219515081773777,0.7094274116041848,5.0,0.3547137058020924,0,-0.111955,-3.202182,0.323136,0.522123,-0.465133,0.182249,-0.257529,-0.041402,0.0,-0.025289,0.060168296,0,Very Safe
Sintex Industries,2020-12-31,0.365931403766678,5.430415128162749,0.0153103926179194,0.4257305072733578,0.5289901484293541,0.013079089856203,0.2359507438226798,0.6028173615473496,5.0,0.3014086807736748,0,-0.278398,-3.006741,0.378553,0.433677,-0.322224,0.245847,-0.000371,-0.281208,0.0,-0.153786,0.065544955,0,Very Safe
Sintex Industries,2021-03-31,0.156415118403624,3.779922248659436,0.0188267472644433,1.1213346377656768,0.6280000905737798,0.0171665672527407,0.3639529354072973,0.6899695030834585,5.0,0.3449847515417292,0,0.422244,-3.177693,0.266819,-0.491987,0.78171,0.332974,0.34063,-0.050471,0.0,-0.058521,0.21301077,0,Low Risk
Sintex Industries,2021-06-30,0.1221273954498451,3.445468999597155,0.006201678236867,0.5102429821710508,0.4519690143125063,0.0060598531998261,0.0771335894319262,0.8432144323711852,5.0,0.4216072161855926,0,0.026153,-2.969898,0.284341,0.612457,-0.406804,0.21257,-0.28224,0.524646,0.0,0.106671,0.17297615,0,Very Safe
Sintex Industries,2021-09-30,0.2940752928755505,3.6995123409837514,0.0096378790084622,0.2377865332369123,0.4521364731168776,0.0088524256115265,0.1285608624503414,0.7515665158830928,5.0,0.3757832579415464,0,-0.267523,-2.98822,0.212615,0.003876,-0.466927,0.112284,-0.264525,-0.45705,0.0,-0.127122,0.019547462,0,Very Safe
Sintex Industries,2021-12-31,0.1651684003892298,5.291297919670801,0.0086187170808181,0.5933593458218278,0.5918599379970519,0.0079585426335706,0.1230737117689736,0.8017126502846913,5.0,0.4008563251423456,0,0.162719,-3.025352,0.370121,0.689162,0.552881,0.202095,-0.294214,0.278136,0.0,0.080957,0.34162268,0,Low Risk
Sintex Industries,2022-03-31,0.1336659582048986,3.726390724176624,0.0179900808719798,0.6713287901910181,0.6154892409605331,0.0176877147463454,0.1961623346555656,0.83696569290874,5.0,0.41848284645437,0,-0.051841,-2.972566,0.381725,0.105076,0.609398,0.265694,-0.288156,0.515988,0.0,0.090488,0.26565716,0,Low Risk
Sintex Industries,2022-06-30,0.1840950558945309,6.770897434954871,0.0131895440603496,1.0852110781886162,0.5420333898602052,0.0126521610846973,0.2125374669325478,0.6337675890764835,5.0,0.3168837945382417,0,-0.149529,-3.056286,0.407541,-0.36248,-0.184529,0.176741,-0.160419,-0.128435,0.0,0.0037,0.042036563,0,Very Safe
Sintex Industries,2022-09-30,0.1853635162275695,5.536801052391125,0.005909895612846,0.3131089922130068,0.4624671971765074,0.0056723374181095,0.1129212012132021,0.7252675801768192,5.0,0.3626337900884096,0,-0.164852,-3.093896,0.303393,0.091678,-0.453866,0.143392,-0.262462,-0.341214,0.0,-0.030188,0.029869583,0,Very Safe
Sintex Industries,2022-12-31,0.1541887607707488,4.532514169281805,0.0138980647662759,0.7163790126186543,0.467323894044676,0.0139596854893281,0.2214375263256399,0.8073731591212556,5.0,0.4036865795606278,0,0.326422,-3.069983,0.316616,-0.104393,-0.426976,0.202678,-0.354893,0.343609,0.0,0.072368,0.08571397,0,Very Safe
Sun Pharma,2014-03-31,0.2716395536710362,0.3555056676044557,0.1069650213213784,3.5135743809847657,0.4969960127902276,0.0982812097440963,2.3415374502872983,0.4381380375446462,5.0,0.2190690187723231,0,-0.183916,0.206104,-0.49568,-1.378098,-0.299294,-0.391864,-1.083639,-1.081447,0.0,-0.196236,0.010184534,0,Very Safe
Sun Pharma,2014-06-30,0.4452674436266833,0.3682717612330862,0.1001478007305905,4.796288976794388,0.4420994749997896,0.0879980995398357,3.9444836756819823,0.3510231111488013,5.0,0.1755115555744006,0,-0.196944,0.406768,-0.462422,-1.41752,-0.095299,-0.449899,-1.109141,-1.06371,0.0,-0.196236,0.013967152,0,Very Safe
Sun Pharma,2014-09-30,0.2535109831808244,0.4149792278930436,0.1042199061242803,4.271024988730493,0.4501566001632668,0.1009519269410745,2.3548399678006566,0.4382557857813596,5.0,0.2191278928906798,0,0.056638,0.312579,-0.473476,-1.434985,-0.132974,-0.414097,-1.074554,-1.027781,0.0,-0.192159,0.017067125,0,Very Safe
Sun Pharma,2014-12-31,0.3329887044497045,0.608304581135934,0.1035969492293933,12.023467084070846,0.565335372255983,0.0996352090180181,4.344148917781839,0.2542073804920937,5.0,0.1271036902460468,0,-0.177662,-0.520404,-0.422186,-1.459002,0.156199,-0.263669,-1.091224,-1.097136,0.0,-0.203795,0.008565103,0,Very Safe
Sun Pharma,2015-03-31,0.5090058932510757,0.5145425365774716,0.0916506929757793,4.750784115534845,0.4155147736761624,0.0828693231804089,4.438060923058314,0.2882484258152242,5.0,0.1441242129076121,0,-0.129501,-0.012434,-0.454987,-1.451245,-0.545477,-0.415422,-1.020543,-1.074226,0.0,-0.199999,0.0068515083,0,Very Safe
Sun Pharma,2015-06-30,0.4244823305222026,0.5664461864833551,0.0809248378713464,7.413676979880363,0.4326258860500468,0.0833449262365588,2.8871793420628165,0.2610719633876819,5.0,0.1305359816938409,0,-0.15274,-0.614744,-0.400387,-1.410368,-0.463363,-0.368181,-0.997359,-1.056309,0.0,-0.200688,0.004788604,0,Very Safe
Sun Pharma,2015-09-30,0.3527357313532406,0.6484352612388544,0.0955253761885854,7.919579735042677,0.4957534031169471,0.0902474002854544,3.7287339846880743,0.2734128825963725,5.0,0.1367064412981862,0,-0.161359,-0.577366,-0.41382,-1.379824,-0.386923,-0.314383,-0.986305,-1.091007,0.0,-0.196176,0.0055979486,0,Very Safe
Sun Pharma,2015-12-31,0.5039793483298967,0.586391269143402,0.10261956474676,4.661873042485702,0.408079390568813,0.0912983532217626,3.335983016713416,0.3267218080710317,5.0,0.1633609040355158,0,-0.140331,-0.586928,-0.394351,-1.399887,-0.551955,-0.364789,-0.954198,-1.043456,0.0,-0.196176,0.004943884,0,Very Safe
Sun Pharma,2016-03-31,0.3675304594037728,0.9276085108696503,0.1091930419276668,3.9391874969506735,0.5807944656589021,0.0876810048620393,3.0219333946317515,0.406094227676031,5.0,0.2030471138380155,0,-0.176161,-1.870159,-0.416086,-1.267631,0.350786,-0.161879,-0.973107,-0.831717,0.0,-0.205603,0.005356166,0,Very Safe
Sun Pharma,2016-06-30,0.4081826151071022,0.718241224127458,0.1096976719113156,4.421913178357277,0.4247158395091133,0.1140553728461771,2.7328342055995534,0.3866351126479637,5.0,0.1933175563239818,0,-0.161272,-1.435902,-0.38575,-1.368139,-0.550476,-0.255544,-0.933768,-0.924008,0.0,-0.196176,0.0027769674,0,Very Safe
Sun Pharma,2016-09-30,0.39414909483197,0.8612801948491654,0.1220725086696891,5.458284892966952,0.4361974497121011,0.1282461082682662,5.983365058792682,0.2873814592900236,5.0,0.1436907296450118,0,-0.149092,-1.882053,-0.367972,-1.263834,-0.401656,-0.243765,-0.87219,-0.848064,0.0,-0.20109,0.0027257213,0,Very Safe
Sun Pharma,2016-12-31,0.3464308249953791,0.8580727978243148,0.0845093008285721,6.3503446682508695,0.4121683664899952,0.0901276193446519,3.46786699355461,0.2518196362561552,5.0,0.1259098181280776,0,-0.159423,-1.873027,-0.362296,-1.263834,-0.47014,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.002584197,0,Very Safe
Sun Pharma,2017-03-31,0.4119881354591647,1.0775475432457624,0.1088837987552185,5.897343825266676,0.4856404245251625,0.1041527174074717,3.725851078933942,0.350556688369336,5.0,0.175278344184668,0,-0.165538,-1.907163,-0.381408,-1.242468,-0.338345,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0029128415,0,Very Safe
Sun Pharma,2017-06-30,0.3581694885252736,1.1526354671528416,0.1476287444864448,6.274415854100667,0.535823444563958,0.1324314553500942,7.116586259874252,0.2605871871137636,5.0,0.1302935935568818,0,-0.175909,-1.892142,-0.391535,-1.273772,-0.311825,-0.164639,-0.899357,-0.870472,0.0,-0.206339,0.0028472007,0,Very Safe
Sun Pharma,2017-09-30,0.4823032973851754,1.103643223341476,0.0957275676726991,4.337917367900073,0.5300926818848677,0.1018902615338281,3.918035364793016,0.3340499203615084,5.0,0.1670249601807542,0,-0.175909,-1.892142,-0.391535,-1.273772,-0.311825,-0.164639,-0.899357,-0.870472,0.0,-0.206339,0.0028472007,0,Very Safe
Sun Pharma,2017-12-31,0.3950506050601687,0.996135342440951,0.146587443969848,6.624185185569599,0.5346188601494156,0.1210791659781691,4.04640815332755,0.3637842811689433,5.0,0.1818921405844716,0,-0.175909,-1.892142,-0.391535,-1.273772,-0.311825,-0.164639,-0.899357,-0.870472,0.0,-0.206339,0.0028472007,0,Very Safe
Sun Pharma,2018-03-31,0.4739211332866305,1.1925652259649804,0.1358472588281323,4.704179622558329,0.5117815089482525,0.1197757971356291,4.379228586788245,0.3103324483262297,5.0,0.1551662241631148,0,-0.175909,-1.886836,-0.393586,-1.261807,-0.261587,-0.179418,-0.899357,-0.864168,0.0,-0.20109,0.0030294606,0,Very Safe
Sun Pharma,2018-06-30,0.4668289802821899,1.437625008214117,0.1282091170156416,3.8448724906873086,0.4917677564303787,0.1070577372707379,3.818128241387269,0.3692787199384922,5.0,0.1846393599692461,0,-0.175929,-1.907163,-0.381408,-1.242468,-0.358455,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0028255885,0,Very Safe
Sun Pharma,2018-09-30,0.348829958152318,1.4979232948602776,0.1446662051245114,8.907016216193123,0.5721437698068057,0.131846070642389,7.210411058419574,0.2572681496632485,5.0,0.1286340748316242,0,-0.176161,-1.870159,-0.416086,-1.267631,0.350786,-0.161879,-0.973107,-0.831717,0.0,-0.205603,0.005356166,0,Very Safe
Sun Pharma,2018-12-31,0.3792235369710062,1.3250463753250863,0.0993252281043287,5.861749010282639,0.5037598344092438,0.1001062748473245,2.710466298972111,0.3581654127943078,5.0,0.1790827063971539,0,-0.175909,-1.886836,-0.387597,-1.261807,-0.186524,-0.179418,-0.899357,-0.857956,0.0,-0.20109,0.0033047916,0,Very Safe
Sun Pharma,2019-03-31,0.3650451859981402,1.32873627918252,0.1115919411582245,7.018858602337555,0.4674262778762714,0.1043319030656065,4.785875154873631,0.317599756205698,5.0,0.158799878102849,0,-0.155637,-1.917708,-0.374595,-1.242468,-0.359429,-0.19417,-0.866869,-0.8633,0.0,-0.20109,0.0028778103,0,Very Safe
Sun Pharma,2019-06-30,0.369430602442391,1.2144015126127008,0.1525318130786544,4.712017442639154,0.565716951753256,0.1613320085384776,4.713892560738085,0.3321197394476534,5.0,0.1660598697238267,0,-0.177297,-1.911774,-0.401226,-1.277352,0.078935,-0.148888,-0.957378,-0.862339,0.0,-0.208709,0.003916611,0,Very Safe
Sun Pharma,2019-09-30,0.4555130424798589,2.113073032732416,0.1196999963480561,6.435792648822405,0.5710396103743433,0.1116269632519075,4.102345413812484,0.3141135172032998,5.0,0.1570567586016499,0,-0.176161,-1.870159,-0.414266,-1.267631,0.358948,-0.161879,-0.973107,-0.8417,0.0,-0.205603,0.005356166,0,Very Safe
Sun Pharma,2019-12-31,0.2482778465481176,2.5619098682329047,0.105366662024745,4.432409406711434,0.5458513191856651,0.1098248003804913,3.1512132531580623,0.3988884335675107,5.0,0.1994442167837553,0,0.036489,-1.981961,-0.414686,-1.265986,-0.121588,-0.155191,-0.969012,-0.852861,0.0,-0.204632,0.0036768892,0,Very Safe
Sun Pharma,2020-03-31,0.357317367968381,2.2434069499020883,0.0989243265794579,6.271322287219088,0.4865479643740939,0.0883206842641525,2.660795647323531,0.3555159244850701,5.0,0.177757962242535,0,-0.165538,-1.907163,-0.381408,-1.242468,-0.338345,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0029128415,0,Very Safe
Sun Pharma,2020-06-30,0.4577422753074153,1.42212479358879,0.09874216673952,7.742591336518642,0.4893602251197069,0.1027870050117876,3.844703591381101,0.2645472523554393,5.0,0.1322736261777196,0,-0.165538,-1.907163,-0.381408,-1.242468,-0.338345,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0029128415,0,Very Safe
Sun Pharma,2020-09-30,0.3505658161877385,1.9837545098509044,0.1015234884639558,6.399590499415821,0.4828088852813778,0.1061315429859126,2.878613332045401,0.3990795478283079,5.0,0.1995397739141539,0,-0.164553,-1.920486,-0.381408,-1.242468,-0.326007,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0029128415,0,Very Safe
Sun Pharma,2020-12-31,0.3603175906960749,1.8018572879986172,0.1641330974812026,5.841744827393216,0.6255681521727738,0.1517463260021253,5.309933493350677,0.296415715573233,5.0,0.1482078577866165,0,-0.180369,-1.883359,-0.397492,-1.281184,0.679071,-0.169521,-0.950632,-0.805428,0.0,-0.190991,0.007748458,0,Very Safe
Sun Pharma,2021-03-31,0.5110532586174419,1.8968133619455585,0.0901547367413839,6.906878189217669,0.4770846848525861,0.0939573278360342,3.1023434762522304,0.2679304462471357,5.0,0.1339652231235678,0,-0.155637,-1.920486,-0.374595,-1.242468,-0.353872,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0028778103,0,Very Safe
